23.32,"Manufacture of bricks, tiles and construction products, in baked clay
 This class includes:
- manufacture of structural non-refractory clay building materials:
  . manufacture of ceramic bricks, roofing tiles, chimney pots, pipes, conduits etc.
- manufacture of flooring blocks in baked clay
 "
23.41,"Manufacture of ceramic household and ornamental articles
 This class includes:
- manufacture of ceramic tableware and other domestic or toilet articles
- manufacture of statuettes and other ornamental ceramic articles
 "
23.42,"Manufacture of ceramic sanitary fixtures
 This class includes:
- manufacture of ceramic sanitary fixtures, e.g. sinks, baths, bidets, water closet pans etc.
- manufacture of other ceramic fixtures
 "
23.43,"Manufacture of ceramic insulators and insulating fittings
 This class includes:
- manufacture of electrical insulators and insulating fittings of ceramics
 "
23.44,"Manufacture of other technical ceramic products
 This class includes:
- manufacture of ceramic and ferrite magnets
- manufacture of ceramic laboratory, chemical and industrial products
 "
23.49,"Manufacture of other ceramic products
 This class includes:
- manufacture of ceramic pots, jars and similar articles of a kind used for conveyance or packing of goods
- manufacture of ceramic products n.e.c.
 "
23.51,"Manufacture of cement
 This class includes:
- manufacture of clinkers and hydraulic cements, including Portland, aluminous cement, slag cement and superphosphate cements
 "
23.52,"Manufacture of lime and plaster
 This class includes:
- manufacture of quicklime, slaked lime and hydraulic lime
- manufacture of plasters of calcined gypsum or calcined sulphate
 This class also includes:
- manufacture of calcined dolomite"
23.61,"Manufacture of concrete products for construction purposes
 This class includes:
- manufacture of precast concrete, cement or artificial stone articles for use in construction:
  . tiles, flagstones, bricks, boards, sheets, panels, pipes, posts etc.
- manufacture of prefabricated structural components for building or civil engineering of cement, concrete or artificial stone
 "
23.62,"Manufacture of plaster products for construction purposes
 This class includes:
- manufacture of plaster articles for use in construction:
  . boards, sheets, panels etc.
 "
23.63,"Manufacture of ready-mixed concrete
 This class includes:
- manufacture of ready-mix and dry-mix concrete and mortars
 "
23.64,"Manufacture of mortars
 This class includes:
- manufacture of powdered mortars
 "
23.65,"Manufacture of fibre cement
 This class includes:
- manufacture of building materials of vegetable substances (wood wool, straw, reeds, rushes) agglomerated with cement, plaster or other mineral binder
- manufacture of articles of asbestos-cement or cellulose fibre-cement or the like:
  . corrugated sheets, other sheets, panels, tiles, tubes, pipes, reservoirs, troughs, basins, sinks, jars, furniture, window frames etc.
 "
23.69,"Manufacture of other articles of concrete, plaster and cement
 This class includes:
- manufacture of other articles of concrete, plaster, cement or artificial stone:
  . statuary, furniture, bas- and haut-reliefs, vases, flowerpots etc.
 "
23.7,"Cutting, shaping and finishing of stone
 This class includes:
- cutting, shaping and finishing of stone for use in construction, in cemeteries, on roads, as roofing etc.
- manufacture of stone furniture
 "
23.91,"Production of abrasive products
 This class includes:
- manufacture of millstones, sharpening or polishing stones and natural or artificial abrasive products on a support, including abrasive products on a soft base (e.g. sandpaper)
 "
23.99,"Manufacture of other non-metallic mineral products n.e.c.
 This class includes:
- manufacture of friction material and unmounted articles thereof with a base of mineral substances or of cellulose
- manufacture of mineral insulating materials:
  . slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays and similar heat-insulating, sound-insulating or sound-absorbing materials
- manufacture of articles of diverse mineral substances:
  . worked mica and articles of mica, of peat, of graphite (other than electrical articles) etc. 
- manufacture of articles of asphalt or similar material, e.g. asphalt-based adhesives, coal tar pitch etc.
- manufacture of carbon and graphite fibres and products (except electrodes and electrical applications)
- manufacture of artificial corundum
 "
24.1,"Manufacture of basic iron and steel and of ferro-alloys 
 This class includes:
- operation of blast furnaces, steel converters, rolling and finishing mills
- production of pig iron and spiegeleisen in pigs, blocks or other primary forms
- production of ferro-alloys
- production of ferrous products by direct reduction of iron and other spongy ferrous products
- production of iron of exceptional purity by electrolysis or other chemical processes
- remelting of scrap ingots of iron or steel
- production of granular iron and iron powder
- production of steel in ingots or other primary forms
- production of semi-finished products of steel
- manufacture of hot-rolled and cold-rolled flat-rolled products of steel
- manufacture of hot-rolled bars and rods of steel
- manufacture of hot-rolled open sections of steel
- manufacture of sheet piling of steel and welded open sections of steel
- manufacture of railway track materials (unassembled rails) of steel
 "
24.2,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel
 This class includes:
- manufacture of seamless tubes and pipes of circular or non-circular cross section and of blanks of circular cross section, for further processing, by hot rolling, hot extrusion or by other hot processes of an intermediate product which can be a bar or a billet obtained by hot rolling or continuous casting
- manufacture of precision and non-precision seamless tubes and pipes from hot rolled or hot extruded blanks by further processing, by cold-drawing or cold-rolling of tubes and pipes of circular cross section and by cold drawing only for tubes and pipes of non circular cross section and hollow profiles
- manufacture of welded tubes and pipes of an external diameter exceeding 406,4 mm, cold formed from hot rolled flat products and longitudinally or spirally welded
- manufacture of welded tubes and pipes of an external diameter of 406,4 mm or less of circular cross section by continuous cold or hot forming of hot or cold rolled flat products and longitudinally or spirally welded and of non-circular cross section by hot or cold forming into shape from hot or cold rolled strip longitudinally welded
- manufacture of welded precision tubes and pipes of an external diameter of 406,4 mm or less by hot or cold forming of hot or cold rolled strip and longitudinally welded delivered as welded or further processed, by cold drawing or cold rolling or cold formed into shape for tube and pipe of non-circular cross section
- manufacture of flat flanges and flanges with forged collars by processing of hot rolled flat products of steel
- manufacture of butt-welding fittings, such as elbows and reductions, by forging of hot rolled seamless tubes of steel
- threaded and other tube or pipe fittings of steel
 "
24.31,"Cold drawing of bars
 This class includes:
- manufacture of steel bars and solid sections of steel by cold drawing, grinding or turning
 "
24.32,"Cold rolling of narrow strip
 This class includes:
- manufacture of coated or uncoated flat rolled steel products in coils or in straight lengths of a width less than 600 mm by cold re-rolling of hot-rolled flat products or of steel rod
 "
24.33,"Cold forming or folding
 This class includes:
- manufacture of open sections by progressive cold forming on a roll mill or folding on a press of flat-rolled products of steel
- manufacture of cold-formed or cold-folded, ribbed sheets and sandwich panels
 "
24.34,"Cold drawing of wire
 This class includes:
- manufacture of drawn steel wire, by cold drawing of steel wire rod
 "
24.41,"Precious metals production
 This class includes:
- production of basic precious metals:
  . production and refining of unwrought or wrought precious metals: gold, silver, platinum etc. from ore and scrap
- production of precious metal alloys
- production of precious metal semi-products
- production of silver rolled onto base metals
- production of gold rolled onto base metals or silver
- production of platinum and platinum group metals rolled onto gold, silver or base metals
 This class also includes:
- manufacture of wire of these metals by drawing
- manufacture of precious metal foil laminates"
24.42,"Aluminium production
 This class includes:
- production of aluminium from alumina
- production of aluminium from electrolytic refining of aluminium waste and scrap
- production of aluminium alloys
- semi-manufacture of aluminium
 This class also includes:
- manufacture of wire of these metals by drawing
- production of aluminium oxide (alumina)
- production of aluminium wrapping foil
- manufacture of aluminium foil laminates made from aluminium foil as primary component"
24.43,"Lead, zinc and tin production
 This class includes:
- production of lead, zinc and tin from ores
- production of lead, zinc and tin from electrolytic refining of lead, zinc and tin waste and scrap
- production of lead, zinc and tin alloys
- semi-manufacture of lead, zinc and tin
 This class also includes:
- manufacture of wire of these metals by drawing
- production of tin foil"
24.44,"Copper production
 This class includes:
- production of copper from ores
- production of copper from electrolytic refining of copper waste and scrap
- production of copper alloys
- manufacture of fuse wire or strip
- semi-manufacture of copper
 This class also includes:
- manufacture of wire of these metals by drawing"
24.45,"Other non-ferrous metal production
 This class includes:
- production of chrome, manganese, nickel etc. from ores or oxides
- production of chrome, manganese, nickel etc. from electrolytic and aluminothermic refining of chrome, manganese, nickel etc., waste and scrap
- production of alloys of chrome, manganese, nickel etc. 
- semi-manufacture of chrome, manganese, nickel etc.
- production of mattes of nickel
 This class also includes:
- manufacture of wire of these metals by drawing"
24.46,"Processing of nuclear fuel 
 This class includes:
- production of uranium metal from pitchblende or other ores
- smelting and refining of uranium
 "
24.51,"Casting of iron
 This class includes activities of iron foundries.

This class includes:
- casting of semi-finished iron products
- casting of grey iron castings
- casting of spheroidal graphite iron castings
- casting of malleable cast-iron products
- manufacture of tubes, pipes and hollow profiles and of tube or pipe fittings of cast-iron
 "
24.52,"Casting of steel
 This class includes activities of steel foundries.

This class includes:
- casting of semi-finished steel products
- casting of steel castings
- manufacture of seamless tubes and pipes of steel by centrifugal casting
- manufacture of tube or pipe fittings of cast-steel
 "
24.53,"Casting of light metals
 This class includes:
- casting of semi-finished products of aluminium, magnesium, titanium, zinc etc.
- casting of light metal castings
 "
24.54,"Casting of other non-ferrous metals
 This class includes:
- casting of heavy metal castings
- casting of precious metal castings
- die-casting of non-ferrous metal castings
 "
25.11,"Manufacture of metal structures and parts of structures
 This class includes:
- manufacture of metal frameworks or skeletons for construction and parts thereof (towers, masts, trusses, bridges etc.)
- manufacture of industrial frameworks in metal (frameworks for blast furnaces, lifting and handling equipment etc.)
- manufacture of prefabricated buildings mainly of metal:
  . site huts, modular exhibition elements etc.
 "
25.12,"Manufacture of doors and windows of metal
 This class includes:
- manufacture of metal doors, windows and their frames, shutters and gates
- metal room partitions for floor attachment
 "
25.21,"Manufacture of central heating radiators and boilers
 
 "
25.29,"Manufacture of other tanks, reservoirs and containers of metal
 This class includes:
- manufacture of reservoirs, tanks and similar containers of metal, of types normally installed as fixtures for storage or manufacturing use
- manufacture of metal containers for compressed or liquefied gas
 "
25.3,"Manufacture of steam generators, except central heating hot water boilers
 This class includes:
- manufacture of steam or other vapour generators
- manufacture of auxiliary plant for use with steam generators:
  . condensers, economisers, superheaters, steam collectors and accumulators
- manufacture of nuclear reactors, except isotope separators
- manufacture of parts for marine or power boilers
 This class also includes:
- pipe system construction comprising further processing of tubes generally to make pressure pipes or pipe systems together with the associated design and construction work"
25.4,"Manufacture of weapons and ammunition
 This class includes:
- manufacture of heavy weapons (artillery, mobile guns, rocket launchers, torpedo tubes, heavy machine guns)
- manufacture of small arms (revolvers, shotguns, light machine guns)
- manufacture of air or gas guns and pistols
- manufacture of war ammunition
 This class also includes:
- manufacture of hunting, sporting or protective firearms and ammunition
- manufacture of explosive devices such as bombs, mines and torpedoes"
25.5,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy
 This class includes:
- forging, pressing, stamping and roll-forming of metal
- powder metallurgy: production of metal objects directly from metal powders by heat treatment (sintering) or under pressure
 "
25.61,"Treatment and coating of metals
 This class includes:
- plating, anodising etc. of metals
- heat treatment of metals
- deburring, sandblasting, tumbling, cleaning of metals
- colouring, engraving of metals
- non-metallic coating of metals:
  . plasticising, enamelling, lacquering etc.
- hardening, buffing of metals
 "
25.62,"Machining
 This class includes:
- boring, turning, milling, eroding, planing, lapping, broaching, levelling, sawing, grinding, sharpening, polishing, welding, splicing etc. of metalwork pieces
- cutting of and writing on metals by means of laser beams
 "
25.71,"Manufacture of cutlery
 This class includes:
- manufacture of domestic cutlery such as knives, forks, spoons etc.
- manufacture of other articles of cutlery:
  . cleavers and choppers
  . razors and razor blades
  . scissors and hair clippers
- manufacture of cutlasses, swords, bayonets etc.
 "
25.72,"Manufacture of locks and hinges
 This class includes:
- manufacture of padlocks, locks, keys, hinges and the like, hardware for buildings, furniture, vehicles etc.
 "
25.73,"Manufacture of tools
 This class includes:
- manufacture of knives and cutting blades for machines or for mechanical appliances
- manufacture of hand tools such as pliers, screwdrivers etc.
- manufacture of non-power-driven agricultural hand tools
- manufacture of saws and saw blades, including circular saw blades and chainsaw blades
- manufacture of interchangeable tools for hand tools, whether or not power-operated, or for machine tools: drills, punches, milling cutters etc.
- manufacture of press tools
- manufacture of blacksmiths' tools: forges, anvils etc.
- manufacture of moulding boxes and moulds (except ingot moulds)
- manufacture of vices, clamps
 "
25.91,"Manufacture of steel drums and similar containers
 This class includes:
- manufacture of pails, cans, drums, buckets, boxes
 "
25.92,"Manufacture of light metal packaging 
 This class includes:
- manufacture of tins and cans for food products, collapsible tubes and boxes
- manufacture of metallic closures
 "
25.93,"Manufacture of wire products, chain and springs
 This class includes:
- manufacture of metal cable, plaited bands and similar articles
- manufacture of uninsulated metal cable or insulated cable not capable of being used as a conductor of electricity
- manufacture of coated or cored wire
- manufacture of articles made of wire: barbed wire, wire fencing, grill, netting, cloth etc.
- coated electrodes for electric arc-welding
- manufacture of nails and pins
- manufacture of springs (except watch springs):
  . leaf springs, helical springs, torsion bar springs
  . leaves for springs
- manufacture of chain, except power transmission chain
 "
25.94,"Manufacture of fasteners and screw machine products
 This class includes:
- manufacture of rivets, washers and similar non-threaded products
- manufacture of screw machine products
- manufacture of bolts, screws, nuts and similar threaded products
 "
25.99,"Manufacture of other fabricated metal products n.e.c.
 This class includes:
- manufacture of metal household articles:
  . flatware: plates, saucers etc.
  . hollowware: pots, kettles etc.
  . dinnerware: bowls, platters etc.
  . saucepans, frying pans and other non-electrical utensils for use at the table or in the kitchen
  . small hand-operated kitchen appliances and accessories
  . metal scouring pads
- manufacture of building components of zinc: gutters, roof capping, baths, sinks, washbasins and similar articles
- manufacture of metal goods for office use, except furniture
- manufacture of safes, strongboxes, armoured doors etc.
- manufacture of various metal articles:
  . ship propellers and blades thereof
  . anchors
  . bells
  . assembled railway track fixtures
  . clasps, buckles, hooks
  . metal ladder
  . metal signs, including road signs
- manufacture of foil bags
- manufacture of permanent metallic magnets
- manufacture of metal vacuum jugs and bottles
- manufacture of metal badges and metal military insignia
- manufacture of metal hair curlers, metal umbrella handles and frames, combs
 "
26.11,"Manufacture of electronic components
 This class includes the manufacture of semi-conductors and other components for electronic applications. 

This class includes:
- manufacture of capacitors, electronic
- manufacture of resistors, electronic
- manufacture of microprocessors
- manufacture of electron tubes
- manufacture of electronic connectors
- manufacture of bare printed circuit boards
- manufacture of integrated circuits (analog, digital or hybrid)
- manufacture of diodes, transistors and related discrete devices
- manufacture of inductors (e.g. chokes, coils, transformers), electronic component type
- manufacture of electronic crystals and crystal assemblies
- manufacture of solenoids, switches and transducers for electronic applications
- manufacture of dice or wafers, semi-conductor, finished or semi-finished
- manufacture of display components (plasma, polymer, LCD)
- manufacture of light emitting diodes (LED)
 This class also includes:
- manufacture of printer cables, monitor cables, USB cables, connectors etc."
26.12,"Manufacture of loaded electronic boards
 This class includes:
- manufacture of loaded printed circuit boards
- loading of components onto printed circuit boards
- manufacture of interface cards (e.g. sound, video, controllers, network, modems)
 "
26.2,"Manufacture of computers and peripheral equipment
 This class includes the manufacture and/or assembly of electronic computers, such as mainframes, desktop computers, laptops and computer servers; and computer peripheral equipment, such as storage devices and input/output devices (printers, monitors, keyboards). Computers can be analog, digital, or hybrid. Digital computers, the most common type, are devices that do all of the following: (1) store the processing program or programs and the data immediately necessary for the execution of the program, (2) can be freely programmed in accordance with the requirements of the user, (3) perform arithmetical computations specified by the user and (4) execute, without human intervention, a processing program that requires the computer to modify its execution by logical decision during the processing run. Analog computers are capable of simulating mathematical models and comprise at least analog control and programming elements.

This class includes:
- manufacture of desktop computers
- manufacture of laptop computers
- manufacture of main frame computers
- manufacture of hand-held computers (e.g. PDA)
- manufacture of magnetic disk drives, flash drives and other storage devices
- manufacture of optical (e.g. CD-RW, CD-ROM, DVD-ROM, DVD-RW) disk drives
- manufacture of printers
- manufacture of monitors
- manufacture of keyboards
- manufacture of all types of mice, joysticks, and trackball accessories
- manufacture of dedicated computer terminals
- manufacture of computer servers
- manufacture of scanners, including bar code scanners
- manufacture of smart card readers
- manufacture of virtual reality helmets
- manufacture of computer projectors (video beamers)
 This class also includes:
- manufacture of computer terminals, like automatic teller machines (ATM's), point-of-sale (POS) terminals, not mechanically operated
- manufacture of multi-function office equipment performing two or more of following functions: printing, scanning, copying, faxing"
26.3,"Manufacture of communication equipment
 This class includes the manufacture of telephone and data communications equipment used to move signals electronically over wires or through the air such as radio and television broadcast and wireless communications equipment.

This class includes:
- manufacture of central office switching equipment
- manufacture of cordless telephones
- manufacture of private branch exchange (PBX) equipment
- manufacture of telephone and facsimile equipment, including telephone answering machines
- manufacture of data communications equipment, such as bridges, routers, and gateways
- manufacture of transmitting and receiving antenna
- manufacture of cable television equipment
- manufacture of pagers
- manufacture of cellular phones
- manufacture of mobile communication equipment
- manufacture of radio and television studio and broadcasting equipment, including television cameras
- manufacture of modems, carrier equipment
- manufacture of burglar and fire alarm systems, sending signals to a control station
- manufacture of radio and television transmitters
- manufacture of communication devices using infrared signal (e.g. remote controls)
 "
26.4,"Manufacture of consumer electronics
 This class includes the manufacture of electronic audio and video equipment for home entertainment, motor vehicle, public address systems and musical instrument amplification. 

This class includes:
- manufacture of video cassette recorders and duplicating equipment
- manufacture of televisions
- manufacture of television monitors and displays
- manufacture of audio recording and duplicating systems
- manufacture of stereo equipment
- manufacture of radio receivers
- manufacture of speaker systems
- manufacture of household-type video cameras
- manufacture of jukeboxes
- manufacture of amplifiers for musical instruments and public address systems
- manufacture of microphones
- manufacture of CD and DVD players
- manufacture of karaoke machines
- manufacture of headphones (e.g. radio, stereo, computer)
- manufacture of video game consoles
 "
26.51,"Manufacture of instruments and appliances for measuring, testing and navigation
 This class comprises manufacture of search, detection, navigation, guidance, aeronautical, and nautical systems and instruments; automatic controls and regulators for applications, such as heating, air-conditioning, refrigeration and appliances; instruments and devices for measuring, displaying, indicating, recording, transmitting, and controlling temperature, humidity, pressure, vacuum, combustion, flow, level, viscosity, density, acidity, concentration, and rotation; totalising (i.e., registering) fluid meters and counting devices; instruments for measuring and testing the characteristics of electricity and electrical signals; instruments and instrumentation systems for laboratory analysis of the chemical or physical composition or concentration of samples of solid, fluid, gaseous, or composite material; other measuring and testing instruments and parts thereof.

The manufacture of non-electric measuring, testing and navigating equipment (except simple mechanical tools) is included here.

This class includes:
- manufacture of aircraft engine instruments
- manufacture of automotive emissions testing equipment
- manufacture of meteorological instruments
- manufacture of physical properties testing and inspection equipment
- manufacture of polygraph machines
- manufacture of radiation detection and monitoring instruments
- manufacture of surveying instruments
- manufacture of thermometers liquid-in-glass and bimetal types (except medical)
- manufacture of humidistats
- manufacture of hydronic limit controls
- manufacture of flame and burner control
- manufacture of spectrometers
- manufacture of pneumatic gauges
- manufacture of consumption meters (e.g., water, gas, electricity)
- manufacture of flow meters and counting devices
- manufacture of tally counters
- manufacture of mine detectors, pulse (signal) generators; metal detectors
- manufacture of search, detection, navigation, aeronautical, and nautical equipment, including sonobuoys
- manufacture of radar equipment
- manufacture of GPS devices
- manufacture of environmental controls and automatic controls for appliances
- manufacture of measuring and recording equipment (e.g. flight recorders)
- manufacture of motion detectors
- manufacture of radars
- manufacture of laboratory analytical instruments (e.g. blood analysis equipment) 
- manufacture of laboratory scales, balances, incubators, and miscellaneous laboratory apparatus for measuring, testing, etc.
 "
26.52,"Manufacture of watches and clocks
 This class includes the manufacture of watches, clocks and timing mechanisms and parts thereof.

This class includes:
- manufacture of watches and clocks of all kinds, including instrument panel clocks
- manufacture of watch and clock cases, including cases of precious metals
- manufacture of time-recording equipment and equipment for measuring, recording and otherwise displaying intervals of time with a watch or clock movement or with synchronous motor, such as:
  . parking meters
  . time clocks
  . time/date stamps
  . process timers
- manufacture of time switches and other releases with a watch or clock movement or with synchronous motor:
  . time locks
- manufacture of components for clocks and watches: 
  . movements of all kinds for watches and clocks
  . springs, jewels, dials, hands, plates, bridges and other parts
  . watch and clock cases and housings of all materials
 "
26.6,"Manufacture of irradiation, electromedical and electrotherapeutic equipment
 This class includes:
- manufacture of irradiation apparatus and tubes (e.g. industrial, medical diagnostic, medical therapeutic, research, scientific):
  . beta-, gamma, X-ray or other radiation equipment
- manufacture of CT scanners
- manufacture of PET scanners
- manufacture of magnetic resonance imaging (MRI) equipment
- manufacture of medical ultrasound equipment
- manufacture of electrocardiographs
- manufacture of electromedical endoscopic equipment
- manufacture of medical laser equipment
- manufacture of pacemakers
- manufacture of hearing aids
 This class also includes:
- manufacture of food and milk irradiation equipment"
26.7,"Manufacture of optical instruments and photographic equipment
 This class includes the manufacture of optical instruments and lenses, such as binoculars, microscopes (except electron, proton), telescopes, prisms and lenses (except ophthalmic); the coating or polishing of lenses (except ophthalmic); the mounting of lenses (except ophthalmic) and the manufacture of photographic equipment such as cameras and light meters.

This class includes:
- manufacture of optical mirrors
- manufacture of optical gun sighting equipment
- manufacture of optical positioning equipment
- manufacture of optical magnifying instruments
- manufacture of optical machinist's precision tools
- manufacture of optical comparators
- manufacture of film cameras and digital cameras
- manufacture of motion picture and slide projectors
- manufacture of overhead transparency projectors
- manufacture of optical measuring and checking devices and instruments (e.g. fire control equipment, photographic light meters, range finders)
- manufacture of lenses, optical microscopes, binoculars and telescopes
- manufacture of laser assemblies
 "
26.8,"Manufacture of magnetic and optical media
 This class includes the manufacture of magnetic and optical recording media.

This class includes:
- manufacture of blank magnetic audio and video tapes
- manufacture of blank magnetic audio and video cassettes
- manufacture of blank diskettes
- manufacture of blank optical discs
- manufacture of hard drive media
 "
27.11,"Manufacture of electric motors, generators and transformers
 This class includes manufacture of all electric motors and transformers: AC, DC and AC/DC.

This class includes:
- manufacture of electric motors (except internal combustion engine starting motors)
- manufacture of distribution transformers, electric
- manufacture of arc-welding transformers
- manufacture of fluorescent ballasts (i.e. transformers)
- manufacture of substation transformers for electric power distribution
- manufacture of transmission and distribution voltage regulators
- manufacture of power generators (except battery charging alternators for internal combustion engines)
- manufacture of motor generator sets (except turbine generator set units)
- rewinding of armatures on a factory basis
 "
27.12,"Manufacture of electricity distribution and control apparatus
 This class includes:
- manufacture of power circuit breakers
- manufacture of surge suppressors (for distribution level voltage)
- manufacture of control panels for electric power distribution
- manufacture of electrical relays
- manufacture of duct for electrical switchboard apparatus
- manufacture of electric fuses
- manufacture of power switching equipment
- manufacture of electric power switches (except pushbutton, snap, solenoid, tumbler)
- manufacture of prime mover generator sets
 "
27.2,"Manufacture of batteries and accumulators
 This class includes the manufacture of non-rechargeable and rechargeable batteries.

This class includes:
- manufacture of primary cells and primary batteries 
  . cells containing manganese dioxide, mercuric dioxide, silver oxide etc.
- manufacture of electric accumulators, including parts thereof:
  . separators, containers, covers
- manufacture of lead acid batteries
- manufacture of NiCad batteries
- manufacture of NiMH batteries
- manufacture of lithium batteries
- manufacture of dry cell batteries
- manufacture of wet cell batteries
 "
27.31,"Manufacture of fibre optic cables
 This class includes:
- manufacture of fibre optic cable for data transmission or live transmission of images
 "
27.32,"Manufacture of other electronic and electric wires and cables
 This class includes:
- manufacture of insulated wire and cable, made of steel, copper, aluminium
 "
27.33,"Manufacture of wiring devices
 This class includes the manufacture of current-carrying and non current-carrying wiring devices for electrical circuits regardless of material.

This class includes:
- manufacture of bus bars, electrical conductors (except switchgear-type) 
- manufacture of GFCI (ground fault circuit interrupters) 
- manufacture of lamp holders 
- manufacture of lightning arrestors and coils
- manufacture of switches for electrical wiring (e.g. pressure, pushbutton, snap, tumbler switches) 
- manufacture of electrical outlets or sockets
- manufacture of boxes for electrical wiring (e.g. junction, outlet, switch boxes) 
- manufacture of electrical conduit and fitting 
- manufacture of transmission pole and line hardware 
- manufacture of plastic non current carrying wiring devices including plastic junction boxes, face plates and similar, plastic pole line fittings and switch covers
 "
27.4,"Manufacture of electric lighting equipment
 This class includes the manufacture of electric light bulbs and tubes and parts and components thereof (except glass blanks for electric light bulbs), electric lighting fixtures and lighting fixture components (except current-carrying wiring devices).

This class includes:
- manufacture of discharge, incandescent, fluorescent, ultra-violet, infra-red etc. lamps, fixtures and bulbs
- manufacture of ceiling lighting fixtures
- manufacture of chandeliers
- manufacture of table lamps (i.e. lighting fixture)
- manufacture of Christmas tree lighting sets 
- manufacture of electric fireplace logs 
- manufacture of flashlights
- manufacture of electric insect lamps
- manufacture of lanterns (e.g. carbide, electric, gas, gasoline, kerosene)
- manufacture of spotlights
- manufacture of street lighting fixtures (except traffic signals)
- manufacture of lighting equipment for transportation equipment (e.g. for motor vehicles, aircraft, boats)
 This class also includes:
- manufacture of non-electrical lighting equipment"
27.51,"Manufacture of electric domestic appliances
 This class includes:
- manufacture of domestic electric appliances:
  . refrigerators 
  . freezers
  . dishwashers
  . washing and drying machines
  . vacuum cleaners
  . floor polishers
  . waste disposers
  . grinders, blenders, juice squeezers
  . tin openers
  . electric shavers, electric toothbrushes, and other electric personal care device
  . knife sharpeners
  . ventilating or recycling hoods
- manufacture of domestic electrothermic appliances:
  . electric water heaters
  . electric blankets
  . electric dryers, combs, brushes, curlers
  . electric smoothing irons
  . space heaters and household-type fans, portable
  . electric ovens
  . microwave ovens
  . cookers, hotplates
  . toasters
  . coffee or tea makers
  . fry pans, roasters, grills, hoods
  . electric heating resistors etc.
 "
27.52,"Manufacture of non-electric domestic appliances
 This class includes:
- manufacture of domestic non-electric cooking and heating equipment:
  . non-electric space heaters, cooking ranges, grates, stoves, water heaters, cooking appliances, plate warmers
 "
27.9,"Manufacture of other electrical equipment
 This class includes the manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances.

This class includes:
- manufacture of battery chargers, solid-state
- manufacture of door opening and closing devices, electrical
- manufacture of electric bells
- manufacture of extension cords made from purchased insulated wire
- manufacture of ultrasonic cleaning machines (except laboratory and dental)
- manufacture of tanning beds
- manufacture of solid state inverters, rectifying apparatus, fuel cells, regulated and unregulated power supplies
- manufacture of uninterruptible power supplies (UPS)
- manufacture of surge suppressors (except for distribution level voltage)
- manufacture of appliance cords, extension cords, and other electrical cord sets with insulated wire and connectors
- manufacture of carbon and graphite electrodes, contacts, and other electrical carbon and graphite products 
- manufacture of particle accelerators
- manufacture of electrical capacitors, resistors, condensers and similar components
- manufacture of electromagnets
- manufacture of sirens
- manufacture of electronic scoreboards
- manufacture of electrical signs
- manufacture of electrical signalling equipment such as traffic lights and pedestrian signalling equipment
- manufacture of electrical insulators (except glass or porcelain)
- manufacture of electrical welding and soldering equipment, including hand-held soldering irons
 "
28.11,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines
 This class includes:
- manufacture of internal combustion piston engines, except motor vehicle, aircraft and cycle propulsion engines:
  . marine engines
  . railway engines
- manufacture of pistons, piston rings, carburettors and such for all internal combustion engines, diesel engines etc.
- manufacture of inlet and exhaust valves of internal combustion engines
- manufacture of turbines and parts thereof:
  . steam turbines and other vapour turbines
  . hydraulic turbines, waterwheels and regulators thereof
  . wind turbines
  . gas turbines, except turbojets or turbo propellers for aircraft propulsion 
- manufacture of boiler-turbine sets
- manufacture of turbine-generator sets
- manufacture of engines for industrial application
 "
28.12,"Manufacture of fluid power equipment
 This class includes:
- manufacture of hydraulic and pneumatic components (including hydraulic pumps, hydraulic motors, hydraulic and pneumatic cylinders, hydraulic and pneumatic valves, hydraulic and pneumatic hose and fittings)
- manufacture of air preparation equipment for use in pneumatic systems
- manufacture of fluid power systems
- manufacture of hydraulic transmission equipment
- manufacture of hydrostatic transmissions
 "
28.13,"Manufacture of other pumps and compressors
 This class includes:
- manufacture of air or vacuum pumps, air or other gas compressors
- manufacture of pumps for liquids whether or not fitted with a measuring device
- manufacture of pumps designed for fitting to internal combustion engines: oil, water and fuel pumps for motor vehicles etc.
 This class also includes:
- manufacture of hand pumps"
28.14,"Manufacture of other taps and valves
 This class includes:
- manufacture of industrial taps and valves, including regulating valves and intake taps
- manufacture of sanitary taps and valves
- manufacture of heating taps and valves
 "
28.15,"Manufacture of bearings, gears, gearing and driving elements
 This class includes:
- manufacture of ball and roller bearings and parts thereof
- manufacture of mechanical power transmission equipment:
  . transmission shafts and cranks: camshafts, crankshafts, cranks etc.
  . bearing housings and plain shaft bearings
- manufacture of gears, gearing and gear boxes and other speed changers
- manufacture of clutches and shaft couplings
- manufacture of flywheels and pulleys
- manufacture of articulated link chain
- manufacture of power transmission chain
 "
28.21,"Manufacture of ovens, furnaces and furnace burners
 This class includes:
- manufacture of electrical and other industrial and laboratory furnaces and ovens, including incinerators
- manufacture of burners
- manufacture of permanent mount electric space heaters, electric swimming pool heaters
- manufacture of permanent mount non-electric household heating equipment, such as solar heating, steam heating, oil heat and similar furnaces and heating equipment
- manufacture of electric household-type furnaces (electric forced air furnaces, heat pumps, etc.), non-electric household forced air furnaces
 This class also includes:
- manufacture of mechanical stokers, grates, ash dischargers etc."
